candidate_id,model_id,model_family,protocol,split_id,seed,fold,selected_hyperparameters
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-61,42,61,"{""C"": 30.0, ""gamma"": 0.03, ""shrinking"": false}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-62,42,62,"{""C"": 3.0, ""gamma"": ""scale"", ""shrinking"": false}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-63,42,63,"{""C"": 3.0, ""gamma"": ""scale"", ""shrinking"": false}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-64,42,64,"{""C"": 3.0, ""gamma"": ""scale"", ""shrinking"": false}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-65,42,65,"{""C"": 3.0, ""gamma"": ""scale"", ""shrinking"": false}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-66,42,66,"{""C"": 3.0, ""gamma"": ""scale"", ""shrinking"": false}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-67,42,67,"{""C"": 3.0, ""gamma"": ""scale"", ""shrinking"": false}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-68,42,68,"{""C"": 10.0, ""gamma"": 0.03, ""shrinking"": true}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-69,42,69,"{""C"": 1.0, ""gamma"": ""scale"", ""shrinking"": false}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-70,42,70,"{""C"": 10.0, ""gamma"": 0.03, ""shrinking"": true}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-71,42,71,"{""C"": 30.0, ""gamma"": 0.3, ""shrinking"": true}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-72,42,72,"{""C"": 3.0, ""gamma"": 0.3, ""shrinking"": true}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-73,42,73,"{""C"": 3.0, ""gamma"": 0.3, ""shrinking"": true}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-74,42,74,"{""C"": 3.0, ""gamma"": ""scale"", ""shrinking"": false}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-75,42,75,"{""C"": 10.0, ""gamma"": 0.03, ""shrinking"": true}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-76,42,76,"{""C"": 3.0, ""gamma"": 0.3, ""shrinking"": true}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-77,42,77,"{""C"": 1.0, ""gamma"": 0.03, ""shrinking"": false}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-78,42,78,"{""C"": 10.0, ""gamma"": 0.1, ""shrinking"": true}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-79,42,79,"{""C"": 3.0, ""gamma"": ""scale"", ""shrinking"": false}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-80,42,80,"{""C"": 3.0, ""gamma"": ""scale"", ""shrinking"": false}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-81,42,81,"{""C"": 10.0, ""gamma"": 0.03, ""shrinking"": true}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-82,42,82,"{""C"": 10.0, ""gamma"": 0.1, ""shrinking"": false}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-83,42,83,"{""C"": 10.0, ""gamma"": 0.03, ""shrinking"": true}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-84,42,84,"{""C"": 10.0, ""gamma"": 0.1, ""shrinking"": true}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-85,42,85,"{""C"": 10.0, ""gamma"": 0.1, ""shrinking"": true}"
svm_weighted_inverse,svm_weighted_inverse,svm,lopo,lopo__seed-42__fold-86,42,86,"{""C"": 3.0, ""gamma"": ""scale"", ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,"{""C"": 10.0, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,"{""C"": 0.3, ""gamma"": 0.3, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_holdout,interpolation_holdout__seed-44__fold-0,44,0,"{""C"": 10.0, ""gamma"": ""scale"", ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_stratified,interpolation_stratified__seed-42__fold-0,42,0,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_stratified,interpolation_stratified__seed-42__fold-1,42,1,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_stratified,interpolation_stratified__seed-42__fold-2,42,2,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_stratified,interpolation_stratified__seed-42__fold-3,42,3,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_stratified,interpolation_stratified__seed-42__fold-4,42,4,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_stratified,interpolation_stratified__seed-43__fold-0,43,0,"{""C"": 0.1, ""gamma"": 0.03, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_stratified,interpolation_stratified__seed-43__fold-1,43,1,"{""C"": 0.1, ""gamma"": 0.03, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_stratified,interpolation_stratified__seed-43__fold-2,43,2,"{""C"": 0.1, ""gamma"": 0.03, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_stratified,interpolation_stratified__seed-43__fold-3,43,3,"{""C"": 0.1, ""gamma"": 0.03, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_stratified,interpolation_stratified__seed-43__fold-4,43,4,"{""C"": 0.1, ""gamma"": 0.03, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_stratified,interpolation_stratified__seed-44__fold-0,44,0,"{""C"": 0.1, ""gamma"": 0.3, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_stratified,interpolation_stratified__seed-44__fold-1,44,1,"{""C"": 0.1, ""gamma"": 0.3, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_stratified,interpolation_stratified__seed-44__fold-2,44,2,"{""C"": 0.1, ""gamma"": 0.3, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_stratified,interpolation_stratified__seed-44__fold-3,44,3,"{""C"": 0.1, ""gamma"": 0.3, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,interpolation_stratified,interpolation_stratified__seed-44__fold-4,44,4,"{""C"": 0.1, ""gamma"": 0.3, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,extrapolation_grouped,extrapolation_grouped__seed-42__fold-0,42,0,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,extrapolation_grouped,extrapolation_grouped__seed-42__fold-1,42,1,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,extrapolation_grouped,extrapolation_grouped__seed-42__fold-2,42,2,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,extrapolation_grouped,extrapolation_grouped__seed-42__fold-3,42,3,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,extrapolation_grouped,extrapolation_grouped__seed-42__fold-4,42,4,"{""C"": 30.0, ""gamma"": 0.03, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,extrapolation_grouped,extrapolation_grouped__seed-43__fold-0,43,0,"{""C"": 0.1, ""gamma"": 0.03, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,extrapolation_grouped,extrapolation_grouped__seed-43__fold-1,43,1,"{""C"": 3.0, ""gamma"": 0.1, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,extrapolation_grouped,extrapolation_grouped__seed-43__fold-2,43,2,"{""C"": 0.1, ""gamma"": 0.03, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,extrapolation_grouped,extrapolation_grouped__seed-43__fold-3,43,3,"{""C"": 0.1, ""gamma"": 0.03, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,extrapolation_grouped,extrapolation_grouped__seed-43__fold-4,43,4,"{""C"": 30.0, ""gamma"": 0.1, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,extrapolation_grouped,extrapolation_grouped__seed-44__fold-0,44,0,"{""C"": 30.0, ""gamma"": 0.01, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,extrapolation_grouped,extrapolation_grouped__seed-44__fold-1,44,1,"{""C"": 0.1, ""gamma"": 0.3, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,extrapolation_grouped,extrapolation_grouped__seed-44__fold-2,44,2,"{""C"": 0.1, ""gamma"": 0.3, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,extrapolation_grouped,extrapolation_grouped__seed-44__fold-3,44,3,"{""C"": 3.0, ""gamma"": 0.03, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,extrapolation_grouped,extrapolation_grouped__seed-44__fold-4,44,4,"{""C"": 0.3, ""gamma"": 0.1, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-0,42,0,"{""C"": 0.3, ""gamma"": 0.01, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-1,42,1,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-2,42,2,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-3,42,3,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-4,42,4,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-5,42,5,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-6,42,6,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-7,42,7,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-8,42,8,"{""C"": 0.3, ""gamma"": 0.01, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-9,42,9,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-10,42,10,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-11,42,11,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-12,42,12,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-13,42,13,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-14,42,14,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-15,42,15,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-16,42,16,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-17,42,17,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-18,42,18,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-19,42,19,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-20,42,20,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-21,42,21,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-22,42,22,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-23,42,23,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-24,42,24,"{""C"": 0.3, ""gamma"": 0.01, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-25,42,25,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-26,42,26,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-27,42,27,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-28,42,28,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-29,42,29,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-30,42,30,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-31,42,31,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-32,42,32,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-33,42,33,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-34,42,34,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-35,42,35,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-36,42,36,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-37,42,37,"{""C"": 0.3, ""gamma"": 0.01, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-38,42,38,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-39,42,39,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-40,42,40,"{""C"": 0.3, ""gamma"": 0.01, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-41,42,41,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-42,42,42,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-43,42,43,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-44,42,44,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-45,42,45,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-46,42,46,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-47,42,47,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-48,42,48,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-49,42,49,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-50,42,50,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-51,42,51,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-52,42,52,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-53,42,53,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-54,42,54,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-55,42,55,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-56,42,56,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-57,42,57,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-58,42,58,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-59,42,59,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-60,42,60,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-61,42,61,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-62,42,62,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-63,42,63,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-64,42,64,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-65,42,65,"{""C"": 0.3, ""gamma"": 0.01, ""shrinking"": true}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-66,42,66,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-67,42,67,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-68,42,68,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-69,42,69,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-70,42,70,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-71,42,71,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-72,42,72,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-73,42,73,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-74,42,74,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-75,42,75,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-76,42,76,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-77,42,77,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-78,42,78,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-79,42,79,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-80,42,80,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-81,42,81,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-82,42,82,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-83,42,83,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-84,42,84,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-85,42,85,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_sqrt,svm_linear_sqrt,svm,lopo,lopo__seed-42__fold-86,42,86,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_holdout,interpolation_holdout__seed-42__fold-0,42,0,"{""C"": 30.0, ""gamma"": 0.03, ""shrinking"": false}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_holdout,interpolation_holdout__seed-43__fold-0,43,0,"{""C"": 10.0, ""gamma"": 0.3, ""shrinking"": false}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_holdout,interpolation_holdout__seed-44__fold-0,44,0,"{""C"": 3.0, ""gamma"": 0.03, ""shrinking"": false}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_stratified,interpolation_stratified__seed-42__fold-0,42,0,"{""C"": 0.3, ""gamma"": 0.01, ""shrinking"": true}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_stratified,interpolation_stratified__seed-42__fold-1,42,1,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_stratified,interpolation_stratified__seed-42__fold-2,42,2,"{""C"": 0.1, ""gamma"": 0.1, ""shrinking"": false}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_stratified,interpolation_stratified__seed-42__fold-3,42,3,"{""C"": 0.3, ""gamma"": 0.01, ""shrinking"": true}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_stratified,interpolation_stratified__seed-42__fold-4,42,4,"{""C"": 0.3, ""gamma"": 0.01, ""shrinking"": true}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_stratified,interpolation_stratified__seed-43__fold-0,43,0,"{""C"": 0.1, ""gamma"": 0.03, ""shrinking"": true}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_stratified,interpolation_stratified__seed-43__fold-1,43,1,"{""C"": 0.1, ""gamma"": 0.03, ""shrinking"": true}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_stratified,interpolation_stratified__seed-43__fold-2,43,2,"{""C"": 0.1, ""gamma"": 0.03, ""shrinking"": true}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_stratified,interpolation_stratified__seed-43__fold-3,43,3,"{""C"": 0.1, ""gamma"": 0.03, ""shrinking"": true}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_stratified,interpolation_stratified__seed-43__fold-4,43,4,"{""C"": 0.1, ""gamma"": 0.03, ""shrinking"": true}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_stratified,interpolation_stratified__seed-44__fold-0,44,0,"{""C"": 0.1, ""gamma"": 0.3, ""shrinking"": false}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_stratified,interpolation_stratified__seed-44__fold-1,44,1,"{""C"": 0.1, ""gamma"": 0.3, ""shrinking"": false}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_stratified,interpolation_stratified__seed-44__fold-2,44,2,"{""C"": 0.1, ""gamma"": 0.3, ""shrinking"": false}"
svm_linear_inverse,svm_linear_inverse,svm,interpolation_stratified,interpolation_stratified__seed-44__fold-3,44,3,"{""C"": 0.1, ""gamma"": 0.3, ""shrinking"": false}"
